"Buland Ltd"
"Trial Balance - Detailed"
"From 01/10/2020 To 30/09/2021"

"Posting Date","G/L Account No.","G/L Name","Doc. Type","Doc. No.","Source No.","Source Name",Debit,Credit,Amount,"Entry No."

,1010,Goodwill,"Opening Balance",,,,,,0,
,1010,Goodwill,"Closing Balance",,,,0,0,0,
,1050,"Trade Mark","Opening Balance",,,,,,0,
,1050,"Trade Mark","Closing Balance",,,,0,0,0,
,1105,"Land & Buildings - Costs","Opening Balance",,,,,,0,
,1105,"Land & Buildings - Costs","Closing Balance",,,,0,0,0,
,1110,"Land & Buildings - Additions","Opening Balance",,,,,,0,
14/12/2020,1110,"Land & Buildings - Additions",,GJ0057,1110,"Valuation Fee - Robin",434.95,,434.95,557
14/12/2020,1110,"Land & Buildings - Additions",,GJ0057,1110,"Valuation Fee - Nighting",594.55,,1029.50,558
22/01/2021,1110,"Land & Buildings - Additions",,PI0002,SUP0003,"Maher & Co.",920241.13,,921270.63,485
22/01/2021,1110,"Land & Buildings - Additions",,PI0002,SUP0003,"Maher & Co.",308.00,,921578.63,486
22/01/2021,1110,"Land & Buildings - Additions",,PI0002,SUP0003,"Maher & Co.",1800.00,,923378.63,487
22/01/2021,1110,"Land & Buildings - Additions",,PI0002,SUP0003,"Maher & Co.",1799.20,,925177.83,488
22/01/2021,1110,"Land & Buildings - Additions",,PI0002,SUP0003,"Maher & Co.",48600.00,,973777.83,489
02/02/2021,1110,"Land & Buildings - Additions",,PI0001,SUP0003,"Maher & Co.",550000.00,,1523777.83,476
02/02/2021,1110,"Land & Buildings - Additions",,PI0001,SUP0003,"Maher & Co.",3010.00,,1526787.83,477
02/02/2021,1110,"Land & Buildings - Additions",,PI0001,SUP0003,"Maher & Co.",50.00,,1526837.83,478
02/02/2021,1110,"Land & Buildings - Additions",,PI0001,SUP0003,"Maher & Co.",1800.00,,1528637.83,479
02/02/2021,1110,"Land & Buildings - Additions",,PI0001,SUP0003,"Maher & Co.",72.00,,1528709.83,480
02/02/2021,1110,"Land & Buildings - Additions",,PI0001,SUP0003,"Maher & Co.",19000.00,,1547709.83,481
02/02/2021,1110,"Land & Buildings - Additions",,PI0001,SUP0003,"Maher & Co.",1460.30,,1549170.13,482
,1110,"Land & Buildings - Additions","Closing Balance",,,,1549170.13,0,1549170.13,
,1120,"Land & Buildings -  Disposals","Opening Balance",,,,,,0,
,1120,"Land & Buildings -  Disposals","Closing Balance",,,,0,0,0,
,1130,"Buildings - Accumulated Depreciation","Opening Balance",,,,,,0,
,1130,"Buildings - Accumulated Depreciation","Closing Balance",,,,0,0,0,
,1165,"Office Equipment and IT - Costs","Opening Balance",,,,,,0,
,1165,"Office Equipment and IT - Costs","Closing Balance",,,,0,0,0,
,1170,"Office Equipment and IT - Additions","Opening Balance",,,,,,0,
,1170,"Office Equipment and IT - Additions","Closing Balance",,,,0,0,0,
,1180,"Office Equipment and IT - Disposals","Opening Balance",,,,,,0,
,1180,"Office Equipment and IT - Disposals","Closing Balance",,,,0,0,0,
,1190,"Office Equipment and IT - Accumulated Depreciation","Opening Balance",,,,,,0,
,1190,"Office Equipment and IT - Accumulated Depreciation","Closing Balance",,,,0,0,0,
,1210,"Fixtures and Fittings - Costs","Opening Balance",,,,,,0,
,1210,"Fixtures and Fittings - Costs","Closing Balance",,,,0,0,0,
,1220,"Fixture and Fittings - Additions","Opening Balance",,,,,,0,
,1220,"Fixture and Fittings - Additions","Closing Balance",,,,0,0,0,
,1230,"Fixture and Fittings- Disposals","Opening Balance",,,,,,0,
,1230,"Fixture and Fittings- Disposals","Closing Balance",,,,0,0,0,
,1240,"Fixtures and Fittings - Accumulated Depreciation","Opening Balance",,,,,,0,
,1240,"Fixtures and Fittings - Accumulated Depreciation","Closing Balance",,,,0,0,0,
,1260,"Plant & Machinery - Costs","Opening Balance",,,,,,0,
,1260,"Plant & Machinery - Costs","Closing Balance",,,,0,0,0,
,1270,"Plant & Machinery - Additions","Opening Balance",,,,,,0,
,1270,"Plant & Machinery - Additions","Closing Balance",,,,0,0,0,
,1280,"Plant & Machinery - Disposals","Opening Balance",,,,,,0,
,1280,"Plant & Machinery - Disposals","Closing Balance",,,,0,0,0,
,1290,"Plant & Machiney - Accumulated Depreciation","Opening Balance",,,,,,0,
,1290,"Plant & Machiney - Accumulated Depreciation","Closing Balance",,,,0,0,0,
,1310,"Motor Vehicles - Costs","Opening Balance",,,,,,0,
,1310,"Motor Vehicles - Costs","Closing Balance",,,,0,0,0,
,1320,"Motor Vehicles - Additions","Opening Balance",,,,,,0,
,1320,"Motor Vehicles - Additions","Closing Balance",,,,0,0,0,
,1330,"Motor Vehicles - Disposals","Opening Balance",,,,,,0,
,1330,"Motor Vehicles - Disposals","Closing Balance",,,,0,0,0,
,1340,"Motor Vehicles - Accumulated Depreciation","Opening Balance",,,,,,0,
,1340,"Motor Vehicles - Accumulated Depreciation","Closing Balance",,,,0,0,0,
,1600,Stock,"Opening Balance",,,,,,0,
,1600,Stock,"Closing Balance",,,,0,0,0,
,1700,"Trade Receivables","Opening Balance",,,,,,0,
,1700,"Trade Receivables","Closing Balance",,,,0,0,0,
,1800,"Other Receivables","Opening Balance",,,,,,0,
,1800,"Other Receivables","Closing Balance",,,,0,0,0,
,1900,Prepayments,"Opening Balance",,,,,,0,
,1900,Prepayments,"Closing Balance",,,,0,0,0,
,2000,Cash,"Opening Balance",,,,,,0,
29/03/2021,2000,Cash,,SJ0130,SUP0001,"Trade Point",,62.26,-62.26,2531
30/03/2021,2000,Cash,,SJ0128,SUP0001,"Trade Point",,12.37,-74.63,2521
,2000,Cash,"Closing Balance",,,,0,74.63,-74.63,
,2100,"Bank - Coutts Account","Opening Balance",,,,,,0,
24/11/2020,2100,"Bank - Coutts Account",,GJ0036,2100,"Bank - Current Account",,100.00,-100.00,327
24/11/2020,2100,"Bank - Coutts Account",,GJ0057,2100,"Faster Payment - Correction",200.00,,100.00,559
14/12/2020,2100,"Bank - Coutts Account",,GJ0050,2100,"Bank - Coutts Account",1000.00,,1100.00,453
14/12/2020,2100,"Bank - Coutts Account",,GJ0050,2100,"Bank - Coutts Account",6000.00,,7100.00,454
14/12/2020,2100,"Bank - Coutts Account",,GJ0057,1110,"Valuation Fee - Robin",,434.95,6665.05,560
14/12/2020,2100,"Bank - Coutts Account",,GJ0057,1110,"Valuation Fee - Nighting",,594.55,6070.50,561
16/12/2020,2100,"Bank - Coutts Account",,SJ0009,SUP0003,"Maher & Co.",,1000.00,5070.50,556
31/12/2020,2100,"Bank - Coutts Account",,SJ0001,SUP0002,"Coutts & Co.",,120.35,4950.15,444
04/01/2021,2100,"Bank - Coutts Account",,GJ0051,2100,"Life Insurnce",,97.18,4852.97,445
04/01/2021,2100,"Bank - Coutts Account",,SJ0010,SUP0003,"Maher & Co.",,500.00,4352.97,564
15/01/2021,2100,"Bank - Coutts Account",,SJ0190,SUP0003,"Maher & Co.",,500.00,3852.97,3645
26/01/2021,2100,"Bank - Coutts Account",,GJ0051,2100,"Bank - Coutts Account",250000.00,,253852.97,446
26/01/2021,2100,"Bank - Coutts Account",,GJ0051,2100,"Bank - Coutts Account",250000.00,,503852.97,447
26/01/2021,2100,"Bank - Coutts Account",,SJ0011,SUP0003,"Maher & Co.",,320542.20,183310.77,572
27/01/2021,2100,"Bank - Coutts Account",,GJ0051,2100,"Bank - Coutts Account",212000.00,,395310.77,448
27/01/2021,2100,"Bank - Coutts Account",,SJ0011,SUP0003,"Maher & Co.",,241.13,395069.64,573
27/01/2021,2100,"Bank - Coutts Account",,GJ0058,6112,"Nightingale - Mortgage Fee",,3255.00,391814.64,582
03/02/2021,2100,"Bank - Coutts Account",,SJ0011,SUP0003,"Maher & Co.",,189927.30,201887.34,574
05/02/2021,2100,"Bank - Coutts Account",,GJ0056,2100,"Bank - Coutts Account",,97.18,201790.16,527
05/02/2021,2100,"Bank - Coutts Account",,GJ0058,6170,"Robin - Mortgage Fee",,1925.00,199865.16,581
17/02/2021,2100,"Bank - Coutts Account",,SJ0004,SUP0001,"Maher & Co",,760.00,199105.16,474
17/02/2021,2100,"Bank - Coutts Account",,SJ0011,SUP0003,"Maher & Co.",,760.00,198345.16,575
17/02/2021,2100,"Bank - Coutts Account",,SJ0011,SUP0001,"Maher & Co. - correction",760.00,,199105.16,576
17/02/2021,2100,"Bank - Coutts Account",,SJ0011,SUP0001,"Maher & Co. - correction",760.00,,199865.16,577
17/02/2021,2100,"Bank - Coutts Account",,SJ0197,SUP0003,"Maher & Co.",,500.00,199365.16,3705
17/02/2021,2100,"Bank - Coutts Account",,SJ0205,SUP0003,"Maher & Co.",,760.00,198605.16,3795
17/02/2021,2100,"Bank - Coutts Account",,GJ0017,2510,"Trade Payables",500.00,,199105.16,3797
25/02/2021,2100,"Bank - Coutts Account",,SJ0003,SUP0001,"The Under Floor Heating",,1690.42,197414.74,472
25/02/2021,2100,"Bank - Coutts Account",,SJ0011,SUP0001,"Underfloor Heating - posted twice",1690.42,,199105.16,578
25/02/2021,2100,"Bank - Coutts Account",,SJ0146,SUP0001,"Underfloor Heating",,1690.42,197414.74,3540
01/03/2021,2100,"Bank - Coutts Account",,GJ0059,2100,"Nightingale - Mortgage Interest Payment",,1378.79,196035.95,583
03/03/2021,2100,"Bank - Coutts Account",,SJ0133,SUP0001,"First Choice Fire",,120.00,195915.95,3520
05/03/2021,2100,"Bank - Coutts Account",,GJ0055,8250,"Life Insurance",,97.18,195818.77,470
05/03/2021,2100,"Bank - Coutts Account",,GJ0059,2100,"Robin - Mortgage Interest Payment",,815.39,195003.38,584
05/03/2021,2100,"Bank - Coutts Account",,SJ0109,SUP0001,Purchase,,3000.00,192003.38,2426
10/03/2021,2100,"Bank - Coutts Account",,SJ0194,SUP0001,"The Underfloor",,278.18,191725.20,3690
12/03/2021,2100,"Bank - Coutts Account",,CJ0001,CUS0001,"Nightingale, Windsor",4038.00,,195763.20,613
16/03/2021,2100,"Bank - Coutts Account",,SJ0007,SUP0001,Purchase,,9100.92,186662.28,549
16/03/2021,2100,"Bank - Coutts Account",,SJ0008,SUP0001,Purchase,,320.00,186342.28,554
19/03/2021,2100,"Bank - Coutts Account",,SJ0006,SUP0001,"E.L Warren",,785.90,185556.38,526
19/03/2021,2100,"Bank - Coutts Account",,CJ0001,CUS0001,"Nightingale, Windsor",10000.00,,195556.38,609
19/03/2021,2100,"Bank - Coutts Account",,CJ0001,CUS0001,"Nightingale, Windsor",10000.00,,205556.38,610
19/03/2021,2100,"Bank - Coutts Account",,CJ0001,CUS0001,"Nightingale, Windsor",8500.00,,214056.38,611
19/03/2021,2100,"Bank - Coutts Account",,CJ0001,CUS0001,"Nightingale, Windsor",10000.00,,224056.38,612
22/03/2021,2100,"Bank - Coutts Account",,SJ0007,SUP0001,Purchase,,4507.32,219549.06,548
23/03/2021,2100,"Bank - Coutts Account",,SJ0002,SUP0001,Purchase,,503.00,219046.06,510
29/03/2021,2100,"Bank - Coutts Account",,SJ0007,SUP0001,Purchase,,4800.00,214246.06,547
29/03/2021,2100,"Bank - Coutts Account",,GJ0059,2100,"Nightingale - Mortgage Interest Payment",,1378.79,212867.27,585
01/04/2021,2100,"Bank - Coutts Account",,SJ0005,SUP0001,Purchase,,72.00,212795.27,524
01/04/2021,2100,"Bank - Coutts Account",,SJ0116,SUP0001,Purchase,,72.00,212723.27,2461
01/04/2021,2100,"Bank - Coutts Account",,GJ0067,SUP0001,"Purchase (CDN)",72.00,,212795.27,3647
06/04/2021,2100,"Bank - Coutts Account",,GJ0060,2100,"Robin - Mortgage Interest Payment",,815.39,211979.88,691
06/04/2021,2100,"Bank - Coutts Account",,SJ0115,SUP0001,Purchase,,97.18,211882.70,2456
09/04/2021,2100,"Bank - Coutts Account",,SJ0113,SUP0001,Purchase,,5190.00,206692.70,2446
16/04/2021,2100,"Bank - Coutts Account",,SJ0114,SUP0001,Purchase,,85.00,206607.70,2451
19/04/2021,2100,"Bank - Coutts Account",,SJ0117,SUP0001,Purchase,,250.00,206357.70,2466
27/04/2021,2100,"Bank - Coutts Account",,GJ0060,2100,"Nightingale - Mortgage Interest Payment",,1378.79,204978.91,690
28/04/2021,2100,"Bank - Coutts Account",,SJ0106,SUP0001,"DC Renovations",,5504.90,199474.01,2399
29/04/2021,2100,"Bank - Coutts Account",,GJ0016,8850,Dividend-SU,,1000.00,198474.01,3790
30/04/2021,2100,"Bank - Coutts Account",,SJ0123,SUP0001,Envirofresh,,10.00,198464.01,2496
02/05/2021,2100,"Bank - Coutts Account",,SJ0124,SUP0001,"Richmond Council",,593.88,197870.13,2501
03/05/2021,2100,"Bank - Coutts Account",,SJ0016,SUP0001,Herath,,3600.00,194270.13,721
03/05/2021,2100,"Bank - Coutts Account",,SJ0016,SUP0001,Herath,,3600.00,190670.13,722
03/05/2021,2100,"Bank - Coutts Account",,GJ0073,SUP0001,Herath-Correction,3600.00,,194270.13,747
05/05/2021,2100,"Bank - Coutts Account",,GJ0072,8250,"Life Insurance",,97.18,194172.95,740
05/05/2021,2100,"Bank - Coutts Account",,GJ0072,6190,"Robin's - Mortgage Interest",,815.39,193357.56,741
06/05/2021,2100,"Bank - Coutts Account",,SJ0017,SUP0001,"L Underwood",,2500.00,190857.56,727
07/05/2021,2100,"Bank - Coutts Account",,GJ0066,2100,"Robin - Mortgage Interest Payment",,815.39,190042.17,953
10/05/2021,2100,"Bank - Coutts Account",,GJ0104,8850,Dividend-SU,,10000.00,180042.17,1165
13/05/2021,2100,"Bank - Coutts Account",,GJ0072,6105,"Nightingale Repair & Maintenance",,6.00,180036.17,742
13/05/2021,2100,"Bank - Coutts Account",,GJ0072,SUP0001,"L&E Cleaning",,234.00,179802.17,745
19/05/2021,2100,"Bank - Coutts Account",,SJ0125,SUP0001,"Ashmore Property Services",,198.00,179604.17,2506
27/05/2021,2100,"Bank - Coutts Account",,GJ0072,6150,"Nightingale Mortgage Interest",,1378.79,178225.38,743
30/05/2021,2100,"Bank - Coutts Account",,SJ0018,SUP0001,"DC Renovations",,3275.00,174950.38,735
01/06/2021,2100,"Bank - Coutts Account",,SJ0126,SUP0001,"Concept Property Management",,125.00,174825.38,2511
01/06/2021,2100,"Bank - Coutts Account",,GJ0013,2510,"Trade Payables",,125.00,174700.38,3767
01/06/2021,2100,"Bank - Coutts Account",,GJ0020,2510,"Trade Payables",300.00,,175000.38,3803
01/06/2021,2100,"Bank - Coutts Account",,GJ0021,2510,"Trade Payables",,50.00,174950.38,3811
07/06/2021,2100,"Bank - Coutts Account",,GJ0066,2100,Insurance,,97.18,174853.20,954
10/06/2021,2100,"Bank - Coutts Account",,SJ0147,SUP0001,CGL,,84.00,174769.20,3542
16/06/2021,2100,"Bank - Coutts Account",,GJ0087,4011,"Rent Robin",,2250.00,172519.20,961
16/06/2021,2100,"Bank - Coutts Account",,GJ0088,4011,"Rent Robin/correction",2250.00,,174769.20,963
16/06/2021,2100,"Bank - Coutts Account",,GJ0088,CUS0002,"Robins, Richmond",2250.00,,177019.20,967
16/06/2021,2100,"Bank - Coutts Account",,CJ0005,CUS0002,"Robins, Richmond",2250.00,,179269.20,971
16/06/2021,2100,"Bank - Coutts Account",,GJ0103,4011,"Rent Robin",,2250.00,177019.20,1163
23/06/2021,2100,"Bank - Coutts Account",,SJ0100,SUP0001,"Go Cardless",,7.20,177012.00,3522
29/06/2021,2100,"Bank - Coutts Account",,GJ0066,2100,"Nightingale - Mortgage Interest Payment",,1378.79,175633.21,952
30/06/2021,2100,"Bank - Coutts Account",,GJ0086,4850,"Bank Charges",133.65,,175766.86,959
30/06/2021,2100,"Bank - Coutts Account",,GJ0012,4850,"Bank Charges",,133.65,175633.21,3765
05/07/2021,2100,"Bank - Coutts Account",,GJ0092,2100,"Robin - Mortgage Interest Payment",,815.39,174817.82,1020
05/07/2021,2100,"Bank - Coutts Account",,GJ0093,2100,"Bank - Coutts Account",,97.18,174720.64,1023
13/07/2021,2100,"Bank - Coutts Account",,SJ0140,SUP0001,"Windmill Heating",,1218.00,173502.64,3528
14/07/2021,2100,"Bank - Coutts Account",,SJ0141,SUP0001,"Concept Property Management",,125.00,173377.64,3530
15/07/2021,2100,"Bank - Coutts Account",,CJ0006,CUS0002,"Robins, Richmond",2250.00,,175627.64,1041
20/07/2021,2100,"Bank - Coutts Account",,SJ0138,SUP0001,"Go Cardless",,7.20,175620.44,3524
27/07/2021,2100,"Bank - Coutts Account",,GJ0092,2100,"Nightingale - Mortgage Interest Payment",,1378.79,174241.65,1019
05/08/2021,2100,"Bank - Coutts Account",,GJ0105,8250,"Life Insurance",,97.18,174144.47,1169
05/08/2021,2100,"Bank - Coutts Account",,SJ0142,SUP0001,"HS Heating",,1510.07,172634.40,3532
10/08/2021,2100,"Bank - Coutts Account",,GJ0105,3210,"Mortgage Robin's",,815.39,171819.01,1168
10/08/2021,2100,"Bank - Coutts Account",,SJ0019,SUP0001,"unique Glazing",,1000.00,170819.01,1174
16/08/2021,2100,"Bank - Coutts Account",,SJ0143,SUP0001,"British Gas",,158.49,170660.52,3534
16/08/2021,2100,"Bank - Coutts Account",,CJ0017,CUS0002,"Robins, Richmond",2250.00,,172910.52,3652
19/08/2021,2100,"Bank - Coutts Account",,SJ0195,SUP0001,"Go Cardless",,7.20,172903.32,3695
27/08/2021,2100,"Bank - Coutts Account",,GJ0001,2100,"Nightingale - Mortgage Interest Payment",,1378.79,171524.53,3627
31/08/2021,2100,"Bank - Coutts Account",,GJ0106,8700,"General Expenses",,8.65,171515.88,1176
31/08/2021,2100,"Bank - Coutts Account",,GJ0014,8700,"General Expenses",8.65,,171524.53,3774
02/09/2021,2100,"Bank - Coutts Account",,SJ0144,SUP0001,"Unique Glazing",,1000.00,170524.53,3536
06/09/2021,2100,"Bank - Coutts Account",,GJ0001,2100,"Robin - Mortgage Interest Payment",,815.39,169709.14,3628
06/09/2021,2100,"Bank - Coutts Account",,GJ0005,2100,"Bank - Coutts Account",,97.18,169611.96,3653
15/09/2021,2100,"Bank - Coutts Account",,CJ0018,CUS0002,"Robins, Richmond",2250.00,,171861.96,3736
16/09/2021,2100,"Bank - Coutts Account",,SJ0196,SUP0001,"Go Cardless",,7.20,171854.76,3700
27/09/2021,2100,"Bank - Coutts Account",,GJ0002,2100,"Nightingale - Mortgage Interest Payment",,1378.79,170475.97,3631
27/09/2021,2100,"Bank - Coutts Account",,SJ0204,SUP0001,Purchase,,12000.00,158475.97,3772
30/09/2021,2100,"Bank - Coutts Account",,GJ0101,4850,"Bank Charges",,133.65,158342.32,1139
,2100,"Bank - Coutts Account","Closing Balance",,,,783062.72,624720.4,158342.32,
,2110,"Bank - Other acct.","Opening Balance",,,,,,0,
,2110,"Bank - Other acct.","Closing Balance",,,,0,0,0,
,2130,"Credit Card","Opening Balance",,,,,,0,
31/10/2020,2130,"Credit Card",,SJ0037,SUP0001,Purchase,,38748.46,-38748.46,1507
31/12/2020,2130,"Credit Card",,SJ0038,SUP0001,Purchase,,11759.29,-50507.75,1509
05/03/2021,2130,"Credit Card",,SJ0131,SUP0001,Screfix,,79.98,-50587.73,3456
06/03/2021,2130,"Credit Card",,SJ0108,SUP0001,Purchase,,168.00,-50755.73,2421
07/03/2021,2130,"Credit Card",,SJ0132,SUP0001,Homebase,,66.57,-50822.30,3454
14/03/2021,2130,"Credit Card",,SJ0118,SUP0001,Ikea,,136.25,-50958.55,2483
17/03/2021,2130,"Credit Card",,SJ0233,SUP0001,"LONDON LANDBAY",,150.00,-51108.55,3968
18/03/2021,2130,"Credit Card",,SJ0119,SUP0001,lights.co.uk,,306.30,-51414.85,2485
24/03/2021,2130,"Credit Card",,SJ0149,SUP0001,Microsoft,,9.12,-51423.97,3544
29/03/2021,2130,"Credit Card",,SJ0120,SUP0001,lights.co.uk,,28.80,-51452.77,2487
29/03/2021,2130,"Credit Card",,SJ0150,SUP0001,Purchase,,14.99,-51467.76,3548
02/04/2021,2130,"Credit Card",,SJ0121,SUP0001,Nespresso,,57.10,-51524.86,2489
05/04/2021,2130,"Credit Card",,SJ0112,SUP0001,Purchase,,362.07,-51886.93,2444
05/04/2021,2130,"Credit Card",,SJ0122,SUP0001,RBWM,,204.35,-52091.28,2491
15/04/2021,2130,"Credit Card",,SJ0127,SUP0001,"Post Office",,44.62,-52135.90,2516
17/04/2021,2130,"Credit Card",,SJ0151,SUP0001,Windsor,,99.50,-52235.40,3550
20/04/2021,2130,"Credit Card",,SJ0152,SUP0001,"Top Works",,40.00,-52275.40,3552
25/04/2021,2130,"Credit Card",,SJ0148,SUP0001,Microsoft,,9.12,-52284.52,3546
26/04/2021,2130,"Credit Card",,SJ0153,SUP0001,Screwfix,,12.65,-52297.17,3554
26/04/2021,2130,"Credit Card",,SJ0154,SUP0001,Screfix,,25.98,-52323.15,3556
28/04/2021,2130,"Credit Card",,SJ0111,SUP0001,Purchase,,180.00,-52503.15,2436
28/04/2021,2130,"Credit Card",,SJ0129,SUP0001,Shell,,61.30,-52564.45,2526
29/04/2021,2130,"Credit Card",,SJ0110,SUP0001,Purchase,,368.99,-52933.44,2431
02/05/2021,2130,"Credit Card",,SJ0207,SUP0001,Purchase,,6.00,-52939.44,3831
03/05/2021,2130,"Credit Card",,SJ0155,SUP0001,Purchase,,126.38,-53065.82,3558
08/05/2021,2130,"Credit Card",,SJ0156,SUP0001,Brewers,,39.85,-53105.67,3560
10/05/2021,2130,"Credit Card",,SJ0206,SUP0001,"Chelsea T2 EU",,40.00,-53145.67,3836
14/05/2021,2130,"Credit Card",,SJ0208,SUP0001,"TIMPSON LTD",,25.00,-53170.67,3841
20/05/2021,2130,"Credit Card",,SJ0209,SUP0001,WICKES,,3.00,-53173.67,3846
20/05/2021,2130,"Credit Card",,SJ0210,SUP0001,TIMPSON,,10.00,-53183.67,3851
24/05/2021,2130,"Credit Card",,SJ0157,SUP0001,Microsoft,,18.24,-53201.91,3562
24/05/2021,2130,"Credit Card",,SJ0211,SUP0001,"HM LAND REGISTRY",,3.00,-53204.91,3856
25/05/2021,2130,"Credit Card",,SJ0212,SUP0001,WICKES,,10.20,-53215.11,3861
29/05/2021,2130,"Credit Card",,SJ0213,SUP0001,"PING PONG JAM",,94.75,-53309.86,3866
06/06/2021,2130,"Credit Card",,SJ0158,SUP0001,Wordery,,13.62,-53323.48,3564
09/06/2021,2130,"Credit Card",,SJ0159,SUP0001,"B & Q",,31.90,-53355.38,3566
09/06/2021,2130,"Credit Card",,SJ0160,SUP0001,"B & Q",,40.00,-53395.38,3568
11/06/2021,2130,"Credit Card",,SJ0214,SUP0001,expresstest.co.uk,,59.00,-53454.38,3871
20/06/2021,2130,"Credit Card",,SJ0161,SUP0001,Leonards,,150.00,-53604.38,3570
23/06/2021,2130,"Credit Card",,SJ0215,SUP0001,"WINDSOR MEZE GRILL KITCHEN",,44.00,-53648.38,3876
24/06/2021,2130,"Credit Card",,SJ0162,SUP0001,MIcrosoft,,13.68,-53662.06,3572
26/06/2021,2130,"Credit Card",,SJ0163,SUP0001,Ebay,,6.99,-53669.05,3574
26/06/2021,2130,"Credit Card",,SJ0164,SUP0001,Ebay,,14.06,-53683.11,3576
28/06/2021,2130,"Credit Card",,SJ0165,SUP0001,Ebay,,2.99,-53686.10,3578
28/06/2021,2130,"Credit Card",,SJ0166,SUP0001,Ebay,,7.69,-53693.79,3580
28/06/2021,2130,"Credit Card",,SJ0167,SUP0001,Ebay,,10.98,-53704.77,3582
30/06/2021,2130,"Credit Card",,SJ0168,SUP0001,LBHF,,65.00,-53769.77,3584
30/06/2021,2130,"Credit Card",,SJ0169,SUP0001,"V Dhariwal",,339.85,-54109.62,3586
02/07/2021,2130,"Credit Card",,SJ0216,SUP0001,INTEREST,,3.45,-54113.07,3881
03/07/2021,2130,"Credit Card",,SJ0170,SUP0001,"Company House",,13.00,-54126.07,3588
09/07/2021,2130,"Credit Card",,SJ0171,SUP0001,Brasserie,,6.24,-54132.31,3590
10/07/2021,2130,"Credit Card",,SJ0172,SUP0001,"Chiasso Bravo",,267.80,-54400.11,3592
14/07/2021,2130,"Credit Card",,SJ0173,SUP0001,"LONDON STANSTED AIRPOR",,109.00,-54509.11,3594
15/07/2021,2130,"Credit Card",,SJ0174,SUP0001,"WAKEFIELD WOOLLEY EDGE NORTH MWS",,25.26,-54534.37,3596
15/07/2021,2130,"Credit Card",,SJ0175,SUP0001,Shell,,79.87,-54614.24,3598
17/07/2021,2130,"Credit Card",,SJ0176,SUP0001,"PASSPORT OFFICE",,49.00,-54663.24,3600
24/07/2021,2130,"Credit Card",,SJ0177,SUP0001,Microsoft,,13.68,-54676.92,3602
31/07/2021,2130,"Credit Card",,SJ0178,SUP0001,"LONDON PF CHANG",,88.05,-54764.97,3604
03/08/2021,2130,"Credit Card",,SJ0179,SUP0001,SELCO,,6.61,-54771.58,3606
07/08/2021,2130,"Credit Card",,SJ0032,SUP0001,BP,,93.55,-54865.13,1432
08/08/2021,2130,"Credit Card",,SJ0180,SUP0001,"Pizza Express",,90.05,-54955.18,3608
08/08/2021,2130,"Credit Card",,SJ0181,SUP0001,TFL,,15.00,-54970.18,3610
16/08/2021,2130,"Credit Card",,SJ0182,SUP0001,"FARNHAM GIGGLING SQUID",,81.29,-55051.47,3612
20/08/2021,2130,"Credit Card",,SJ0183,SUP0001,"0845 601 7074 ESURE MOTOR",,47.36,-55098.83,3614
23/08/2021,2130,"Credit Card",,SJ0184,SUP0001,Toll,,7.00,-55105.83,3616
23/08/2021,2130,"Credit Card",,SJ0185,SUP0001,"Hello Ventures B.V.",,16.55,-55122.38,3618
23/08/2021,2130,"Credit Card",,SJ0186,SUP0001,"MANCHESTER AIRPORT",,235.50,-55357.88,3620
24/08/2021,2130,"Credit Card",,SJ0187,SUP0001,Microsoft,,13.68,-55371.56,3622
26/08/2021,2130,"Credit Card",,SJ0188,SUP0001,Purchase,,94.00,-55465.56,3624
05/09/2021,2130,"Credit Card",,SJ0189,SUP0001,"123 REG",,57.56,-55523.12,3626
15/09/2021,2130,"Credit Card",,SJ0031,SUP0001,"Silva Timber",,220.43,-55743.55,1412
19/09/2021,2130,"Credit Card",,SJ0032,SUP0001,Ascot,,76.44,-55819.99,1431
21/09/2021,2130,"Credit Card",,SJ0032,SUP0001,"Windsor traders",,45.53,-55865.52,1430
27/09/2021,2130,"Credit Card",,SJ0031,SUP0001,Mfg,,39.00,-55904.52,1413
30/09/2021,2130,"Credit Card",,GJ0107,8700,"Expenses Sep21",,515.70,-56420.22,1183
,2130,"Credit Card","Closing Balance",,,,0,56420.22,-56420.22,
,2140,"Empty (DO NOT USE)","Opening Balance",,,,,,0,
,2140,"Empty (DO NOT USE)","Closing Balance",,,,0,0,0,
,2510,"Trade Payables","Opening Balance",,,,,,-26227.75,
01/10/2020,2510,"Trade Payables",,PI0400,SUP0001,AlMurad,,1000.00,-27227.75,2940
01/10/2020,2510,"Trade Payables",,PI0401,SUP0001,Leaseplan,,100.00,-27327.75,2943
01/10/2020,2510,"Trade Payables",,PI0402,SUP0001,"Post Office",,6.70,-27334.45,2946
01/10/2020,2510,"Trade Payables",,PI0403,SUP0001,BP,,56.36,-27390.81,2949
01/10/2020,2510,"Trade Payables",,PI0404,SUP0001,"Post Office",,6.70,-27397.51,2952
02/10/2020,2510,"Trade Payables",,PI0396,SUP0001,Feya,,8.50,-27406.01,2928
02/10/2020,2510,"Trade Payables",,PI0397,SUP0001,"C Wala",,7.00,-27413.01,2931
02/10/2020,2510,"Trade Payables",,PI0398,SUP0001,"C Wala",,13.50,-27426.51,2934
02/10/2020,2510,"Trade Payables",,PI0399,SUP0001,Mantl,,78.75,-27505.26,2937
03/10/2020,2510,"Trade Payables",,PI0394,SUP0001,"C Wala",,24.65,-27529.91,2922
